time;gFx;gFy;gFz;ax;ay;az;wx;wy;wz;P
0.01;-0,21;0,71;0,64;0,92;0,99;-0,83;0,27;-0,09;-0,33;964,14
0.011;-0,21;0,71;0,64;0,92;0,99;-0,83;0,22;-0,22;-0,35;964,14
0.015;-0,17;0,78;0,66;0,92;0,99;-0,83;0,22;-0,22;-0,35;964,14
0.016;-0,11;0,73;0,60;0,92;0,99;-0,83;0,22;-0,22;-0,35;964,14
0.016;-0,09;0,75;0,55;0,92;0,99;-0,83;0,22;-0,22;-0,35;964,14
0.027;-0,09;0,75;0,55;0,92;0,99;-0,83;0,22;-0,22;-0,35;964,12
0.069;-0,09;0,75;0,55;2,23;1,36;-1,72;0,22;-0,22;-0,35;964,12
0.069;-0,09;0,75;0,55;2,23;1,36;-1,72;0,15;-0,11;-0,67;964,12
0.077;-0,09;0,81;0,54;2,23;1,36;-1,72;0,15;-0,11;-0,67;964,12
0.077;-0,08;0,77;0,55;2,23;1,36;-1,72;0,15;-0,11;-0,67;964,12
0.077;-0,06;0,78;0,56;2,23;1,36;-1,72;0,15;-0,11;-0,67;964,12
0.129;-0,06;0,78;0,56;2,91;1,78;-1,49;0,15;-0,11;-0,67;964,12
0.129;-0,06;0,78;0,56;2,91;1,78;-1,49;-0,03;0,73;-1,04;964,12
0.13;-0,06;0,78;0,56;2,91;1,78;-1,49;-0,03;0,73;-1,04;964,16
0.137;-0,13;0,75;0,51;2,91;1,78;-1,49;-0,03;0,73;-1,04;964,16
0.137;-0,10;0,75;0,48;2,91;1,78;-1,49;-0,03;0,73;-1,04;964,16
0.138;-0,25;0,64;0,51;2,91;1,78;-1,49;-0,03;0,73;-1,04;964,16
0.189;-0,25;0,64;0,51;2,08;0,74;-1,68;-0,03;0,73;-1,04;964,16
0.189;-0,25;0,64;0,51;2,08;0,74;-1,68;-0,28;2,64;-1,77;964,16
0.195;-0,28;0,55;0,49;2,08;0,74;-1,68;-0,28;2,64;-1,77;964,16
0.196;-0,30;0,49;0,41;2,08;0,74;-1,68;-0,28;2,64;-1,77;964,16
0.196;-0,32;0,44;0,29;2,08;0,74;-1,68;-0,28;2,64;-1,77;964,16
0.228;-0,32;0,44;0,29;2,08;0,74;-1,68;-0,28;2,64;-1,77;964,16
0.249;-0,32;0,44;0,29;3,51;-0,22;-2,75;-0,28;2,64;-1,77;964,16
0.249;-0,32;0,44;0,29;3,51;-0,22;-2,75;-0,71;4,58;-3,29;964,16
0.255;-0,30;0,41;0,23;3,51;-0,22;-2,75;-0,71;4,58;-3,29;964,16
0.255;-0,54;0,21;0,29;3,51;-0,22;-2,75;-0,71;4,58;-3,29;964,16
0.255;-0,67;0,01;0,34;3,51;-0,22;-2,75;-0,71;4,58;-3,29;964,16
0.311;-0,67;0,01;0,34;2,21;-2,38;-0,29;-0,71;4,58;-3,29;964,16
0.311;-0,67;0,01;0,34;2,21;-2,38;-0,29;-0,63;5,00;-4,84;964,16
0.315;-0,75;-0,09;0,25;2,21;-2,38;-0,29;-0,63;5,00;-4,84;964,16
0.315;-0,69;-0,23;0,13;2,21;-2,38;-0,29;-0,63;5,00;-4,84;964,16
0.315;-0,66;-0,51;0,07;2,21;-2,38;-0,29;-0,63;5,00;-4,84;964,16
0.327;-0,66;-0,51;0,07;2,21;-2,38;-0,29;-0,63;5,00;-4,84;964,17
0.367;-0,66;-0,51;0,07;3,30;-4,41;-0,23;-0,63;5,00;-4,84;964,17
0.367;-0,66;-0,51;0,07;3,30;-4,41;-0,23;-0,07;3,79;-5,81;964,17
0.375;-0,78;-0,71;-0,02;3,30;-4,41;-0,23;-0,07;3,79;-5,81;964,17
0.375;-0,89;-0,87;-0,13;3,30;-4,41;-0,23;-0,07;3,79;-5,81;964,17
0.375;-0,90;-0,98;-0,17;3,30;-4,41;-0,23;-0,07;3,79;-5,81;964,17
0.428;-0,90;-0,98;-0,17;0,16;-5,65;-0,84;-0,07;3,79;-5,81;964,17
0.428;-0,90;-0,98;-0,17;0,16;-5,65;-0,84;-0,20;2,55;-5,90;964,17
0.429;-0,90;-0,98;-0,17;0,16;-5,65;-0,84;-0,20;2,55;-5,90;964,16
0.435;-0,84;-1,05;-0,13;0,16;-5,65;-0,84;-0,20;2,55;-5,90;964,16
0.435;-0,76;-1,16;-0,10;0,16;-5,65;-0,84;-0,20;2,55;-5,90;964,16
0.435;-0,66;-1,21;-0,13;0,16;-5,65;-0,84;-0,20;2,55;-5,90;964,16
0.487;-0,66;-1,21;-0,13;0,37;-5,12;0,77;-0,20;2,55;-5,90;964,16
0.488;-0,66;-1,21;-0,13;0,37;-5,12;0,77;-0,31;1,46;-5,81;964,16
0.496;-0,62;-1,25;-0,22;0,37;-5,12;0,77;-0,31;1,46;-5,81;964,16
0.497;-0,64;-1,27;-0,33;0,37;-5,12;0,77;-0,31;1,46;-5,81;964,16
0.497;-0,69;-1,33;-0,37;0,37;-5,12;0,77;-0,31;1,46;-5,81;964,16
0.527;-0,69;-1,33;-0,37;0,37;-5,12;0,77;-0,31;1,46;-5,81;964,16
0.549;-0,69;-1,33;-0,37;-2,60;-4,49;-1,13;-0,31;1,46;-5,81;964,16
0.552;-0,69;-1,33;-0,37;-2,60;-4,49;-1,13;-0,81;-0,61;-5,44;964,16
0.555;-0,69;-1,29;-0,33;-2,60;-4,49;-1,13;-0,81;-0,61;-5,44;964,16
0.555;-0,67;-1,29;-0,30;-2,60;-4,49;-1,13;-0,81;-0,61;-5,44;964,16
0.555;-0,68;-1,34;-0,27;-2,60;-4,49;-1,13;-0,81;-0,61;-5,44;964,16
0.61;-0,68;-1,34;-0,27;-5,16;-3,85;0,18;-0,81;-0,61;-5,44;964,16
0.61;-0,68;-1,34;-0,27;-5,16;-3,85;0,18;-0,80;-0,62;-4,30;964,16
0.616;-0,69;-1,40;-0,25;-5,16;-3,85;0,18;-0,80;-0,62;-4,30;964,16
0.617;-0,71;-1,39;-0,26;-5,16;-3,85;0,18;-0,80;-0,62;-4,30;964,16
0.617;-0,73;-1,37;-0,27;-5,16;-3,85;0,18;-0,80;-0,62;-4,30;964,16
0.627;-0,73;-1,37;-0,27;-5,16;-3,85;0,18;-0,80;-0,62;-4,30;964,22
0.668;-0,73;-1,37;-0,27;-7,54;-4,17;0,48;-0,80;-0,62;-4,30;964,22
0.669;-0,73;-1,37;-0,27;-7,54;-4,17;0,48;-0,44;-1,08;-3,00;964,22
0.676;-0,75;-1,38;-0,31;-7,54;-4,17;0,48;-0,44;-1,08;-3,00;964,22
0.677;-0,82;-1,34;-0,44;-7,54;-4,17;0,48;-0,44;-1,08;-3,00;964,22
0.677;-0,83;-1,28;-0,48;-7,54;-4,17;0,48;-0,44;-1,08;-3,00;964,22
0.73;-0,83;-1,28;-0,48;-9,79;-3,53;-1,27;-0,44;-1,08;-3,00;964,22
0.731;-0,83;-1,28;-0,48;-9,79;-3,53;-1,27;-0,19;-0,72;-1,85;964,22
0.731;-0,83;-1,28;-0,48;-9,79;-3,53;-1,27;-0,19;-0,72;-1,85;964,25
0.737;-0,83;-1,19;-0,45;-9,79;-3,53;-1,27;-0,19;-0,72;-1,85;964,25
0.737;-0,82;-1,08;-0,41;-9,79;-3,53;-1,27;-0,19;-0,72;-1,85;964,25
0.738;-0,81;-0,97;-0,36;-9,79;-3,53;-1,27;-0,19;-0,72;-1,85;964,25
0.79;-0,81;-0,97;-0,36;-10,24;-0,66;-0,10;-0,19;-0,72;-1,85;964,25
0.791;-0,81;-0,97;-0,36;-10,24;-0,66;-0,10;0,25;0,42;-0,81;964,25
0.794;-0,82;-0,93;-0,34;-10,24;-0,66;-0,10;0,25;0,42;-0,81;964,25
0.794;-0,86;-0,92;-0,37;-10,24;-0,66;-0,10;0,25;0,42;-0,81;964,25
0.795;-0,88;-0,92;-0,41;-10,24;-0,66;-0,10;0,25;0,42;-0,81;964,25
0.829;-0,88;-0,92;-0,41;-10,24;-0,66;-0,10;0,25;0,42;-0,81;964,25
0.851;-0,88;-0,92;-0,41;-11,16;-0,08;-0,90;0,25;0,42;-0,81;964,25
0.851;-0,88;-0,92;-0,41;-11,16;-0,08;-0,90;0,42;0,63;0,63;964,25
0.856;-0,86;-0,89;-0,41;-11,16;-0,08;-0,90;0,42;0,63;0,63;964,25
0.856;-0,83;-0,94;-0,43;-11,16;-0,08;-0,90;0,42;0,63;0,63;964,25
0.856;-0,84;-0,98;-0,47;-11,16;-0,08;-0,90;0,42;0,63;0,63;964,25
0.909;-0,84;-0,98;-0,47;-10,15;-0,39;-1,70;0,42;0,63;0,63;964,25
0.91;-0,84;-0,98;-0,47;-10,15;-0,39;-1,70;0,27;0,15;2,48;964,25
0.915;-0,84;-1,00;-0,49;-10,15;-0,39;-1,70;0,27;0,15;2,48;964,25
0.915;-0,73;-1,08;-0,46;-10,15;-0,39;-1,70;0,27;0,15;2,48;964,25
0.915;-0,62;-1,14;-0,41;-10,15;-0,39;-1,70;0,27;0,15;2,48;964,25
0.926;-0,62;-1,14;-0,41;-10,15;-0,39;-1,70;0,27;0,15;2,48;964,29
0.968;-0,62;-1,14;-0,41;-6,36;-1,79;-1,28;0,27;0,15;2,48;964,29
0.969;-0,62;-1,14;-0,41;-6,36;-1,79;-1,28;0,22;1,02;3,49;964,29
0.976;-0,56;-1,22;-0,35;-6,36;-1,79;-1,28;0,22;1,02;3,49;964,29
0.976;-0,49;-1,20;-0,28;-6,36;-1,79;-1,28;0,22;1,02;3,49;964,29
0.976;-0,45;-1,14;-0,21;-6,36;-1,79;-1,28;0,22;1,02;3,49;964,29
1.028;-0,45;-1,14;-0,21;-2,93;-1,92;0,69;0,22;1,02;3,49;964,29
1.028;-0,45;-1,14;-0,21;-2,93;-1,92;0,69;-0,32;1,40;3,46;964,29
1.028;-0,45;-1,14;-0,21;-2,93;-1,92;0,69;-0,32;1,40;3,46;964,39
1.034;-0,50;-1,25;-0,23;-2,93;-1,92;0,69;-0,32;1,40;3,46;964,39
1.035;-0,53;-1,27;-0,22;-2,93;-1,92;0,69;-0,32;1,40;3,46;964,39
1.035;-0,52;-1,27;-0,21;-2,93;-1,92;0,69;-0,32;1,40;3,46;964,39
1.089;-0,52;-1,27;-0,21;-1,99;-3,67;1,10;-0,32;1,40;3,46;964,39
1.09;-0,52;-1,27;-0,21;-1,99;-3,67;1,10;-0,66;0,46;3,30;964,39
1.094;-0,49;-1,24;-0,20;-1,99;-3,67;1,10;-0,66;0,46;3,30;964,39
1.094;-0,49;-1,24;-0,18;-1,99;-3,67;1,10;-0,66;0,46;3,30;964,39
1.095;-0,45;-1,25;-0,15;-1,99;-3,67;1,10;-0,66;0,46;3,30;964,39
1.128;-0,45;-1,25;-0,15;-1,99;-3,67;1,10;-0,66;0,46;3,30;964,39
1.153;-0,45;-1,25;-0,15;0,30;-4,42;2,12;-0,66;0,46;3,30;964,39
1.154;-0,45;-1,25;-0,15;0,30;-4,42;2,12;-0,58;0,37;3,42;964,39
1.154;-0,42;-1,23;-0,15;0,30;-4,42;2,12;-0,58;0,37;3,42;964,39
1.154;-0,41;-1,23;-0,14;0,30;-4,42;2,12;-0,58;0,37;3,42;964,39
1.156;-0,44;-1,26;-0,15;0,30;-4,42;2,12;-0,58;0,37;3,42;964,39
1.209;-0,44;-1,26;-0,15;1,84;-5,78;2,47;-0,58;0,37;3,42;964,39
1.209;-0,44;-1,26;-0,15;1,84;-5,78;2,47;-0,49;0,01;3,59;964,39
1.215;-0,43;-1,33;-0,20;1,84;-5,78;2,47;-0,49;0,01;3,59;964,39
1.215;-0,39;-1,32;-0,27;1,84;-5,78;2,47;-0,49;0,01;3,59;964,39
1.215;-0,33;-1,30;-0,30;1,84;-5,78;2,47;-0,49;0,01;3,59;964,39
1.227;-0,33;-1,30;-0,30;1,84;-5,78;2,47;-0,49;0,01;3,59;964,34
1.267;-0,33;-1,30;-0,30;4,21;-7,65;1,00;-0,49;0,01;3,59;964,34
1.268;-0,33;-1,30;-0,30;4,21;-7,65;1,00;-0,15;-0,51;3,34;964,34
1.274;-0,35;-1,25;-0,26;4,21;-7,65;1,00;-0,15;-0,51;3,34;964,34
1.274;-0,36;-1,19;-0,24;4,21;-7,65;1,00;-0,15;-0,51;3,34;964,34
1.275;-0,32;-1,11;-0,22;4,21;-7,65;1,00;-0,15;-0,51;3,34;964,34
1.328;-0,32;-1,11;-0,22;5,17;-7,35;1,81;-0,15;-0,51;3,34;964,34
1.328;-0,32;-1,11;-0,22;5,17;-7,35;1,81;0,24;0,81;2,90;964,34
1.328;-0,32;-1,11;-0,22;5,17;-7,35;1,81;0,24;0,81;2,90;964,28
1.336;-0,23;-1,04;-0,23;5,17;-7,35;1,81;0,24;0,81;2,90;964,28
1.336;-0,18;-1,00;-0,25;5,17;-7,35;1,81;0,24;0,81;2,90;964,28
1.336;-0,09;-0,89;-0,24;5,17;-7,35;1,81;0,24;0,81;2,90;964,28
1.39;-0,09;-0,89;-0,24;7,49;-6,07;2,06;0,24;0,81;2,90;964,28
1.391;-0,09;-0,89;-0,24;7,49;-6,07;2,06;1,03;1,34;1,04;964,28
1.395;0,02;-0,75;-0,23;7,49;-6,07;2,06;1,03;1,34;1,04;964,28
1.395;0,03;-0,76;-0,22;7,49;-6,07;2,06;1,03;1,34;1,04;964,28
1.395;-0,04;-0,90;-0,25;7,49;-6,07;2,06;1,03;1,34;1,04;964,28
1.427;-0,04;-0,90;-0,25;7,49;-6,07;2,06;1,03;1,34;1,04;964,28
1.447;-0,04;-0,90;-0,25;7,67;-5,83;2,37;1,03;1,34;1,04;964,28
1.447;-0,04;-0,90;-0,25;7,67;-5,83;2,37;1,97;0,99;-1,11;964,28
1.455;-0,15;-0,96;-0,30;7,67;-5,83;2,37;1,97;0,99;-1,11;964,28
1.456;-0,22;-0,99;-0,38;7,67;-5,83;2,37;1,97;0,99;-1,11;964,28
1.456;-0,23;-0,96;-0,49;7,67;-5,83;2,37;1,97;0,99;-1,11;964,28
1.508;-0,23;-0,96;-0,49;5,18;-5,00;-0,16;1,97;0,99;-1,11;964,28
1.509;-0,23;-0,96;-0,49;5,18;-5,00;-0,16;1,65;0,12;-2,71;964,28
1.514;-0,23;-0,96;-0,57;5,18;-5,00;-0,16;1,65;0,12;-2,71;964,28
1.515;-0,25;-0,96;-0,59;5,18;-5,00;-0,16;1,65;0,12;-2,71;964,28
1.515;-0,27;-0,96;-0,54;5,18;-5,00;-0,16;1,65;0,12;-2,71;964,28
1.527;-0,27;-0,96;-0,54;5,18;-5,00;-0,16;1,65;0,12;-2,71;964,21
1.568;-0,27;-0,96;-0,54;3,75;-3,32;-1,14;1,65;0,12;-2,71;964,21
1.568;-0,27;-0,96;-0,54;3,75;-3,32;-1,14;0,75;-0,66;-3,82;964,21
1.575;-0,27;-0,96;-0,45;3,75;-3,32;-1,14;0,75;-0,66;-3,82;964,21
1.575;-0,24;-0,96;-0,32;3,75;-3,32;-1,14;0,75;-0,66;-3,82;964,21
1.575;-0,25;-0,95;-0,22;3,75;-3,32;-1,14;0,75;-0,66;-3,82;964,21
1.628;-0,25;-0,95;-0,22;2,40;-1,59;1,53;0,75;-0,66;-3,82;964,21
1.629;-0,25;-0,95;-0,22;2,40;-1,59;1,53;0,17;-1,12;-4,77;964,21
1.63;-0,25;-0,95;-0,22;2,40;-1,59;1,53;0,17;-1,12;-4,77;964,23
1.635;-0,27;-0,95;-0,19;2,40;-1,59;1,53;0,17;-1,12;-4,77;964,23
1.636;-0,33;-0,98;-0,21;2,40;-1,59;1,53;0,17;-1,12;-4,77;964,23
1.636;-0,40;-1,03;-0,25;2,40;-1,59;1,53;0,17;-1,12;-4,77;964,23
1.687;-0,40;-1,03;-0,25;-1,25;-1,25;0,93;0,17;-1,12;-4,77;964,23
1.688;-0,40;-1,03;-0,25;-1,25;-1,25;0,93;-0,31;-2,02;-5,03;964,23
1.695;-0,47;-1,08;-0,32;-1,25;-1,25;0,93;-0,31;-2,02;-5,03;964,23
1.695;-0,52;-1,12;-0,40;-1,25;-1,25;0,93;-0,31;-2,02;-5,03;964,23
1.696;-0,53;-1,16;-0,44;-1,25;-1,25;0,93;-0,31;-2,02;-5,03;964,23
1.726;-0,53;-1,16;-0,44;-1,25;-1,25;0,93;-0,31;-2,02;-5,03;964,23
1.749;-0,53;-1,16;-0,44;-4,69;-2,16;-0,86;-0,31;-2,02;-5,03;964,23
1.75;-0,53;-1,16;-0,44;-4,69;-2,16;-0,86;-0,52;-2,52;-4,62;964,23
1.755;-0,53;-1,20;-0,40;-4,69;-2,16;-0,86;-0,52;-2,52;-4,62;964,23
1.756;-0,55;-1,23;-0,35;-4,69;-2,16;-0,86;-0,52;-2,52;-4,62;964,23
1.757;-0,56;-1,25;-0,32;-4,69;-2,16;-0,86;-0,52;-2,52;-4,62;964,23
1.807;-0,56;-1,25;-0,32;-6,88;-3,27;0,57;-0,52;-2,52;-4,62;964,23
1.808;-0,56;-1,25;-0,32;-6,88;-3,27;0,57;-0,36;-1,62;-3,37;964,23
1.814;-0,61;-1,26;-0,34;-6,88;-3,27;0,57;-0,36;-1,62;-3,37;964,23
1.814;-0,68;-1,24;-0,38;-6,88;-3,27;0,57;-0,36;-1,62;-3,37;964,23
1.815;-0,67;-1,11;-0,28;-6,88;-3,27;0,57;-0,36;-1,62;-3,37;964,23
1.828;-0,67;-1,11;-0,28;-6,88;-3,27;0,57;-0,36;-1,62;-3,37;964,32
1.867;-0,67;-1,11;-0,28;-9,00;-2,28;1,18;-0,36;-1,62;-3,37;964,32
1.868;-0,67;-1,11;-0,28;-9,00;-2,28;1,18;0,13;-0,68;-1,49;964,32
1.874;-0,71;-1,16;-0,33;-9,00;-2,28;1,18;0,13;-0,68;-1,49;964,32
1.875;-0,67;-1,10;-0,31;-9,00;-2,28;1,18;0,13;-0,68;-1,49;964,32
1.875;-0,68;-1,08;-0,35;-9,00;-2,28;1,18;0,13;-0,68;-1,49;964,32
1.929;-0,68;-1,08;-0,35;-9,50;-2,05;0,48;0,13;-0,68;-1,49;964,32
1.93;-0,68;-1,08;-0,35;-9,50;-2,05;0,48;0,46;-0,50;-0,10;964,32
1.93;-0,68;-1,08;-0,35;-9,50;-2,05;0,48;0,46;-0,50;-0,10;964,33
1.935;-0,73;-1,02;-0,37;-9,50;-2,05;0,48;0,46;-0,50;-0,10;964,33
1.936;-0,78;-0,92;-0,41;-9,50;-2,05;0,48;0,46;-0,50;-0,10;964,33
1.936;-0,75;-0,98;-0,44;-9,50;-2,05;0,48;0,46;-0,50;-0,10;964,33
1.987;-0,75;-0,98;-0,44;-9,88;-0,87;-0,63;0,46;-0,50;-0,10;964,33
1.988;-0,75;-0,98;-0,44;-9,88;-0,87;-0,63;0,39;0,08;1,16;964,33
1.994;-0,74;-1,03;-0,51;-9,88;-0,87;-0,63;0,39;0,08;1,16;964,33
1.995;-0,77;-1,02;-0,53;-9,88;-0,87;-0,63;0,39;0,08;1,16;964,33
1.995;-0,73;-1,06;-0,49;-9,88;-0,87;-0,63;0,39;0,08;1,16;964,33
2.027;-0,73;-1,06;-0,49;-9,88;-0,87;-0,63;0,39;0,08;1,16;964,33
2.047;-0,73;-1,06;-0,49;-8,77;-1,35;-1,33;0,39;0,08;1,16;964,33
2.048;-0,73;-1,06;-0,49;-8,77;-1,35;-1,33;0,45;0,70;2,52;964,33
2.055;-0,65;-1,13;-0,44;-8,77;-1,35;-1,33;0,45;0,70;2,52;964,33
2.056;-0,61;-1,20;-0,44;-8,77;-1,35;-1,33;0,45;0,70;2,52;964,33
2.056;-0,58;-1,21;-0,44;-8,77;-1,35;-1,33;0,45;0,70;2,52;964,33
2.107;-0,58;-1,21;-0,44;-5,89;-2,61;-1,14;0,45;0,70;2,52;964,33
2.108;-0,58;-1,21;-0,44;-5,89;-2,61;-1,14;0,20;1,51;3,32;964,33
2.114;-0,50;-1,18;-0,41;-5,89;-2,61;-1,14;0,20;1,51;3,32;964,33
2.114;-0,45;-1,14;-0,38;-5,89;-2,61;-1,14;0,20;1,51;3,32;964,33
2.114;-0,44;-1,14;-0,35;-5,89;-2,61;-1,14;0,20;1,51;3,32;964,33
2.126;-0,44;-1,14;-0,35;-5,89;-2,61;-1,14;0,20;1,51;3,32;964,31
2.168;-0,44;-1,14;-0,35;-2,98;-2,00;-0,20;0,20;1,51;3,32;964,31
2.168;-0,44;-1,14;-0,35;-2,98;-2,00;-0,20;-0,39;1,57;3,44;964,31
2.174;-0,46;-1,15;-0,34;-2,98;-2,00;-0,20;-0,39;1,57;3,44;964,31
2.174;-0,51;-1,16;-0,33;-2,98;-2,00;-0,20;-0,39;1,57;3,44;964,31
2.174;-0,53;-1,17;-0,32;-2,98;-2,00;-0,20;-0,39;1,57;3,44;964,31
2.227;-0,53;-1,17;-0,32;-2,27;-2,90;0,59;-0,39;1,57;3,44;964,31
2.228;-0,53;-1,17;-0,32;-2,27;-2,90;0,59;-0,74;0,68;3,59;964,31
2.229;-0,53;-1,17;-0,32;-2,27;-2,90;0,59;-0,74;0,68;3,59;964,30
2.235;-0,49;-1,18;-0,28;-2,27;-2,90;0,59;-0,74;0,68;3,59;964,30
2.236;-0,44;-1,19;-0,25;-2,27;-2,90;0,59;-0,74;0,68;3,59;964,30
2.237;-0,42;-1,20;-0,21;-2,27;-2,90;0,59;-0,74;0,68;3,59;964,30
2.287;-0,42;-1,20;-0,21;0,46;-4,16;2,10;-0,74;0,68;3,59;964,30
2.287;-0,42;-1,20;-0,21;0,46;-4,16;2,10;-0,78;0,46;3,59;964,30
2.294;-0,41;-1,22;-0,19;0,46;-4,16;2,10;-0,78;0,46;3,59;964,30
2.294;-0,39;-1,22;-0,17;0,46;-4,16;2,10;-0,78;0,46;3,59;964,30
2.294;-0,37;-1,21;-0,16;0,46;-4,16;2,10;-0,78;0,46;3,59;964,30
2.326;-0,37;-1,21;-0,16;0,46;-4,16;2,10;-0,78;0,46;3,59;964,30
2.347;-0,37;-1,21;-0,16;2,37;-5,55;3,06;-0,78;0,46;3,59;964,30
2.348;-0,37;-1,21;-0,16;2,37;-5,55;3,06;-0,62;0,08;3,42;964,30
2.362;-0,34;-1,20;-0,16;2,37;-5,55;3,06;-0,62;0,08;3,42;964,30
2.363;-0,33;-1,18;-0,19;2,37;-5,55;3,06;-0,62;0,08;3,42;964,30
2.364;-0,32;-1,17;-0,21;2,37;-5,55;3,06;-0,62;0,08;3,42;964,30
2.407;-0,32;-1,17;-0,21;3,93;-6,60;2,62;-0,62;0,08;3,42;964,30
2.407;-0,32;-1,17;-0,21;3,93;-6,60;2,62;-0,31;-0,40;2,90;964,30
2.414;-0,31;-1,14;-0,20;3,93;-6,60;2,62;-0,31;-0,40;2,90;964,30
2.415;-0,28;-1,12;-0,18;3,93;-6,60;2,62;-0,31;-0,40;2,90;964,30
2.415;-0,25;-1,07;-0,18;3,93;-6,60;2,62;-0,31;-0,40;2,90;964,30
2.427;-0,25;-1,07;-0,18;3,93;-6,60;2,62;-0,31;-0,40;2,90;964,28
2.467;-0,25;-1,07;-0,18;5,35;-6,78;2,77;-0,31;-0,40;2,90;964,28
2.468;-0,25;-1,07;-0,18;5,35;-6,78;2,77;0,12;-0,25;1,93;964,28
2.474;-0,22;-1,01;-0,20;5,35;-6,78;2,77;0,12;-0,25;1,93;964,28
2.474;-0,19;-0,92;-0,28;5,35;-6,78;2,77;0,12;-0,25;1,93;964,28
2.474;-0,14;-0,80;-0,30;5,35;-6,78;2,77;0,12;-0,25;1,93;964,28
2.526;-0,14;-0,80;-0,30;6,83;-4,61;1,46;0,12;-0,25;1,93;964,28
2.527;-0,14;-0,80;-0,30;6,83;-4,61;1,46;0,70;-0,07;0,00;964,28
2.527;-0,14;-0,80;-0,30;6,83;-4,61;1,46;0,70;-0,07;0,00;964,26
2.534;-0,10;-0,86;-0,24;6,83;-4,61;1,46;0,70;-0,07;0,00;964,26
2.535;-0,10;-0,85;-0,19;6,83;-4,61;1,46;0,70;-0,07;0,00;964,26
2.535;-0,21;-0,84;-0,26;6,83;-4,61;1,46;0,70;-0,07;0,00;964,26
2.587;-0,21;-0,84;-0,26;5,90;-4,43;1,79;0,70;-0,07;0,00;964,26
2.587;-0,21;-0,84;-0,26;5,90;-4,43;1,79;1,00;0,53;-1,32;964,26
2.594;-0,32;-0,85;-0,38;5,90;-4,43;1,79;1,00;0,53;-1,32;964,26
2.595;-0,30;-0,88;-0,44;5,90;-4,43;1,79;1,00;0,53;-1,32;964,26
2.595;-0,27;-0,95;-0,47;5,90;-4,43;1,79;1,00;0,53;-1,32;964,26
2.628;-0,27;-0,95;-0,47;5,90;-4,43;1,79;1,00;0,53;-1,32;964,26
2.647;-0,27;-0,95;-0,47;4,64;-4,32;-0,25;1,00;0,53;-1,32;964,26
2.648;-0,27;-0,95;-0,47;4,64;-4,32;-0,25;1,12;0,57;-2,33;964,26
2.657;-0,28;-0,98;-0,50;4,64;-4,32;-0,25;1,12;0,57;-2,33;964,26
2.658;-0,30;-1,01;-0,48;4,64;-4,32;-0,25;1,12;0,57;-2,33;964,26
2.658;-0,31;-1,00;-0,38;4,64;-4,32;-0,25;1,12;0,57;-2,33;964,26
2.707;-0,31;-1,00;-0,38;3,28;-3,40;0,31;1,12;0,57;-2,33;964,26
2.708;-0,31;-1,00;-0,38;3,28;-3,40;0,31;1,40;0,01;-3,16;964,26
2.716;-0,29;-0,98;-0,27;3,28;-3,40;0,31;1,40;0,01;-3,16;964,26
2.717;-0,28;-0,93;-0,26;3,28;-3,40;0,31;1,40;0,01;-3,16;964,26
2.717;-0,34;-0,89;-0,30;3,28;-3,40;0,31;1,40;0,01;-3,16;964,26
2.728;-0,34;-0,89;-0,30;3,28;-3,40;0,31;1,40;0,01;-3,16;964,27
2.767;-0,34;-0,89;-0,30;1,45;-0,87;0,50;1,40;0,01;-3,16;964,27
2.768;-0,34;-0,89;-0,30;1,45;-0,87;0,50;1,19;-0,13;-3,62;964,27
2.775;-0,39;-0,86;-0,33;1,45;-0,87;0,50;1,19;-0,13;-3,62;964,27
2.775;-0,44;-0,87;-0,33;1,45;-0,87;0,50;1,19;-0,13;-3,62;964,27
2.776;-0,48;-0,88;-0,34;1,45;-0,87;0,50;1,19;-0,13;-3,62;964,27
2.828;-0,48;-0,88;-0,34;-1,71;0,20;-0,43;1,19;-0,13;-3,62;964,27
2.829;-0,48;-0,88;-0,34;-1,71;0,20;-0,43;0,76;-0,23;-3,64;964,27
2.829;-0,48;-0,88;-0,34;-1,71;0,20;-0,43;0,76;-0,23;-3,64;964,30
2.835;-0,51;-0,91;-0,32;-1,71;0,20;-0,43;0,76;-0,23;-3,64;964,30
2.836;-0,52;-0,95;-0,30;-1,71;0,20;-0,43;0,76;-0,23;-3,64;964,30
2.836;-0,54;-0,99;-0,31;-1,71;0,20;-0,43;0,76;-0,23;-3,64;964,30
2.887;-0,54;-0,99;-0,31;-4,22;-0,33;-0,49;0,76;-0,23;-3,64;964,30
2.888;-0,54;-0,99;-0,31;-4,22;-0,33;-0,49;0,34;-0,76;-3,60;964,30
2.895;-0,57;-1,03;-0,33;-4,22;-0,33;-0,49;0,34;-0,76;-3,60;964,30
2.895;-0,61;-1,07;-0,36;-4,22;-0,33;-0,49;0,34;-0,76;-3,60;964,30
2.895;-0,66;-1,09;-0,40;-4,22;-0,33;-0,49;0,34;-0,76;-3,60;964,30
2.928;-0,66;-1,09;-0,40;-4,22;-0,33;-0,49;0,34;-0,76;-3,60;964,30
2.947;-0,66;-1,09;-0,40;-7,10;-1,22;-1,56;0,34;-0,76;-3,60;964,30
2.948;-0,66;-1,09;-0,40;-7,10;-1,22;-1,56;0,07;-1,46;-2,94;964,30
2.958;-0,68;-1,11;-0,45;-7,10;-1,22;-1,56;0,07;-1,46;-2,94;964,30
